trajectory_type,period,time_hour,series,value
flow,34,8.5,agv_charge_power_da_mw,1.0999999999999999
flow,35,8.75,agv_charge_power_da_mw,0.49999999999999994
flow,36,9.0,agv_charge_power_da_mw,0.0
flow,37,9.25,agv_charge_power_da_mw,0.0
flow,38,9.5,agv_charge_power_da_mw,0.4981981981981953
flow,39,9.75,agv_charge_power_da_mw,0.0
flow,40,10.0,agv_charge_power_da_mw,0.0
flow,41,10.25,agv_charge_power_da_mw,0.0
flow,42,10.5,agv_charge_power_da_mw,0.6000000000000006
flow,43,10.75,agv_charge_power_da_mw,0.0
flow,44,11.0,agv_charge_power_da_mw,0.6
flow,45,11.25,agv_charge_power_da_mw,0.0
flow,46,11.5,agv_charge_power_da_mw,0.0
flow,47,11.75,agv_charge_power_da_mw,0.3
flow,48,12.0,agv_charge_power_da_mw,0.0
flow,49,12.25,agv_charge_power_da_mw,0.0
flow,50,12.5,agv_charge_power_da_mw,0.0
flow,51,12.75,agv_charge_power_da_mw,0.0
flow,52,13.0,agv_charge_power_da_mw,0.3
flow,53,13.25,agv_charge_power_da_mw,0.0
flow,54,13.5,agv_charge_power_da_mw,0.0
flow,55,13.75,agv_charge_power_da_mw,0.0
flow,56,14.0,agv_charge_power_da_mw,0.6
flow,57,14.25,agv_charge_power_da_mw,0.0
flow,58,14.5,agv_charge_power_da_mw,0.0
flow,59,14.75,agv_charge_power_da_mw,0.0
flow,60,15.0,agv_charge_power_da_mw,0.0
flow,61,15.25,agv_charge_power_da_mw,0.0
flow,62,15.5,agv_charge_power_da_mw,0.0
flow,63,15.75,agv_charge_power_da_mw,0.0
flow,64,16.0,agv_charge_power_da_mw,0.0
flow,65,16.25,agv_charge_power_da_mw,0.6000000000000015
flow,66,16.5,agv_charge_power_da_mw,0.0
flow,67,16.75,agv_charge_power_da_mw,0.07238808597622376
flow,68,17.0,agv_charge_power_da_mw,0.0
flow,69,17.25,agv_charge_power_da_mw,0.0
flow,70,17.5,agv_charge_power_da_mw,0.0
flow,71,17.75,agv_charge_power_da_mw,0.0
flow,72,18.0,agv_charge_power_da_mw,0.0
flow,73,18.25,agv_charge_power_da_mw,0.0
flow,74,18.5,agv_charge_power_da_mw,0.0
flow,75,18.75,agv_charge_power_da_mw,0.6
flow,76,19.0,agv_charge_power_da_mw,1.2
flow,77,19.25,agv_charge_power_da_mw,0.6
flow,78,19.5,agv_charge_power_da_mw,0.0
flow,79,19.75,agv_charge_power_da_mw,0.0
flow,80,20.0,agv_charge_power_da_mw,0.0
flow,81,20.25,agv_charge_power_da_mw,0.0
flow,82,20.5,agv_charge_power_da_mw,0.0
flow,83,20.75,agv_charge_power_da_mw,0.0
flow,84,21.0,agv_charge_power_da_mw,0.0
flow,85,21.25,agv_charge_power_da_mw,0.0
flow,86,21.5,agv_charge_power_da_mw,0.0
flow,87,21.75,agv_charge_power_da_mw,0.6
flow,88,22.0,agv_charge_power_da_mw,0.0
flow,89,22.25,agv_charge_power_da_mw,0.0
flow,90,22.5,agv_charge_power_da_mw,0.6
flow,91,22.75,agv_charge_power_da_mw,0.6
flow,92,23.0,agv_charge_power_da_mw,0.0
flow,93,23.25,agv_charge_power_da_mw,0.0
flow,94,23.5,agv_charge_power_da_mw,0.6000000000000015
flow,95,23.75,agv_charge_power_da_mw,0.0
flow,0,0.0,agv_charge_power_rt_mw,0.0
flow,1,0.25,agv_charge_power_rt_mw,0.0
flow,2,0.5,agv_charge_power_rt_mw,0.0
flow,3,0.75,agv_charge_power_rt_mw,0.0
flow,4,1.0,agv_charge_power_rt_mw,0.0
flow,5,1.25,agv_charge_power_rt_mw,0.0
flow,6,1.5,agv_charge_power_rt_mw,0.0
flow,7,1.75,agv_charge_power_rt_mw,0.0
flow,8,2.0,agv_charge_power_rt_mw,0.6
flow,9,2.25,agv_charge_power_rt_mw,0.5733229367479742
flow,10,2.5,agv_charge_power_rt_mw,1.173322936747974
flow,11,2.75,agv_charge_power_rt_mw,0.5733229367479742
flow,12,3.0,agv_charge_power_rt_mw,0.0
flow,13,3.25,agv_charge_power_rt_mw,0.0
flow,14,3.5,agv_charge_power_rt_mw,0.2999999999999964
flow,15,3.75,agv_charge_power_rt_mw,0.8999999999999964
flow,16,4.0,agv_charge_power_rt_mw,1.4999999999999962
flow,17,4.25,agv_charge_power_rt_mw,2.1
flow,18,4.5,agv_charge_power_rt_mw,2.7
flow,19,4.75,agv_charge_power_rt_mw,2.099999999999999
flow,20,5.0,agv_charge_power_rt_mw,1.4999999999999991
flow,21,5.25,agv_charge_power_rt_mw,1.2
flow,22,5.5,agv_charge_power_rt_mw,0.6
flow,23,5.75,agv_charge_power_rt_mw,0.0
flow,24,6.0,agv_charge_power_rt_mw,0.3
flow,25,6.25,agv_charge_power_rt_mw,0.0
flow,26,6.5,agv_charge_power_rt_mw,0.0
flow,27,6.75,agv_charge_power_rt_mw,0.6
flow,28,7.0,agv_charge_power_rt_mw,0.4999999999999999
flow,29,7.25,agv_charge_power_rt_mw,1.1
flow,30,7.5,agv_charge_power_rt_mw,1.6999999999999995
flow,31,7.75,agv_charge_power_rt_mw,2.3
flow,32,8.0,agv_charge_power_rt_mw,2.3
flow,33,8.25,agv_charge_power_rt_mw,1.6999999999999995
flow,34,8.5,agv_charge_power_rt_mw,1.1
flow,35,8.75,agv_charge_power_rt_mw,0.5
flow,36,9.0,agv_charge_power_rt_mw,0.0
flow,37,9.25,agv_charge_power_rt_mw,0.0
flow,38,9.5,agv_charge_power_rt_mw,0.4981981981981952
flow,39,9.75,agv_charge_power_rt_mw,0.0
flow,40,10.0,agv_charge_power_rt_mw,0.0
flow,41,10.25,agv_charge_power_rt_mw,0.0
flow,42,10.5,agv_charge_power_rt_mw,0.6000000000000005
flow,43,10.75,agv_charge_power_rt_mw,0.0
flow,44,11.0,agv_charge_power_rt_mw,0.6
flow,45,11.25,agv_charge_power_rt_mw,0.0
flow,46,11.5,agv_charge_power_rt_mw,0.0
flow,47,11.75,agv_charge_power_rt_mw,0.3
flow,48,12.0,agv_charge_power_rt_mw,0.8999999999999999
flow,49,12.25,agv_charge_power_rt_mw,0.8999999999999999
flow,50,12.5,agv_charge_power_rt_mw,0.8999999999999999
flow,51,12.75,agv_charge_power_rt_mw,0.8999999999999999
flow,52,13.0,agv_charge_power_rt_mw,1.2
flow,53,13.25,agv_charge_power_rt_mw,0.8999999999999999
flow,54,13.5,agv_charge_power_rt_mw,0.8999999999999999
flow,55,13.75,agv_charge_power_rt_mw,0.3
flow,56,14.0,agv_charge_power_rt_mw,0.6
flow,57,14.25,agv_charge_power_rt_mw,0.0
flow,58,14.5,agv_charge_power_rt_mw,0.0
flow,59,14.75,agv_charge_power_rt_mw,0.6
flow,60,15.0,agv_charge_power_rt_mw,0.0
flow,61,15.25,agv_charge_power_rt_mw,0.0
flow,62,15.5,agv_charge_power_rt_mw,0.0
flow,63,15.75,agv_charge_power_rt_mw,0.0
flow,64,16.0,agv_charge_power_rt_mw,0.0
flow,65,16.25,agv_charge_power_rt_mw,0.6000000000000014
flow,66,16.5,agv_charge_power_rt_mw,0.0
flow,67,16.75,agv_charge_power_rt_mw,0.0723880859762237
flow,68,17.0,agv_charge_power_rt_mw,0.0
flow,69,17.25,agv_charge_power_rt_mw,0.0
flow,70,17.5,agv_charge_power_rt_mw,0.0
flow,71,17.75,agv_charge_power_rt_mw,0.0
flow,72,18.0,agv_charge_power_rt_mw,0.0
flow,73,18.25,agv_charge_power_rt_mw,0.0
flow,74,18.5,agv_charge_power_rt_mw,0.0
flow,75,18.75,agv_charge_power_rt_mw,0.6
flow,76,19.0,agv_charge_power_rt_mw,1.2
flow,77,19.25,agv_charge_power_rt_mw,0.6
flow,78,19.5,agv_charge_power_rt_mw,0.0
flow,79,19.75,agv_charge_power_rt_mw,0.0
flow,80,20.0,agv_charge_power_rt_mw,0.0
flow,81,20.25,agv_charge_power_rt_mw,0.0
flow,82,20.5,agv_charge_power_rt_mw,0.0
flow,83,20.75,agv_charge_power_rt_mw,0.0
flow,84,21.0,agv_charge_power_rt_mw,0.0
flow,85,21.25,agv_charge_power_rt_mw,0.0
flow,86,21.5,agv_charge_power_rt_mw,0.0
flow,87,21.75,agv_charge_power_rt_mw,0.6
flow,88,22.0,agv_charge_power_rt_mw,0.0
flow,89,22.25,agv_charge_power_rt_mw,0.0
flow,90,22.5,agv_charge_power_rt_mw,0.6
flow,91,22.75,agv_charge_power_rt_mw,0.6
flow,92,23.0,agv_charge_power_rt_mw,0.0
flow,93,23.25,agv_charge_power_rt_mw,0.2017921146953173
flow,94,23.5,agv_charge_power_rt_mw,0.6000000000000014
flow,95,23.75,agv_charge_power_rt_mw,0.0
flow,0,0.0,spill_da_mw,0.0
flow,1,0.25,spill_da_mw,0.0
flow,2,0.5,spill_da_mw,0.0
flow,3,0.75,spill_da_mw,0.0
flow,4,1.0,spill_da_mw,0.0
flow,5,1.25,spill_da_mw,0.0
flow,6,1.5,spill_da_mw,0.0
flow,7,1.75,spill_da_mw,0.0
flow,8,2.0,spill_da_mw,0.0
flow,9,2.25,spill_da_mw,0.0
flow,10,2.5,spill_da_mw,0.0
flow,11,2.75,spill_da_mw,0.0
flow,12,3.0,spill_da_mw,0.0
flow,13,3.25,spill_da_mw,0.0
flow,14,3.5,spill_da_mw,0.0
flow,15,3.75,spill_da_mw,0.0
flow,16,4.0,spill_da_mw,0.0
flow,17,4.25,spill_da_mw,0.0
flow,18,4.5,spill_da_mw,0.0
flow,19,4.75,spill_da_mw,0.0
flow,20,5.0,spill_da_mw,0.0
flow,21,5.25,spill_da_mw,0.0
flow,22,5.5,spill_da_mw,0.0
flow,23,5.75,spill_da_mw,0.0
flow,24,6.0,spill_da_mw,0.0
flow,25,6.25,spill_da_mw,0.0
flow,26,6.5,spill_da_mw,0.0
flow,27,6.75,spill_da_mw,0.0
flow,28,7.0,spill_da_mw,0.0
flow,29,7.25,spill_da_mw,0.0
flow,30,7.5,spill_da_mw,0.0
flow,31,7.75,spill_da_mw,0.0
flow,32,8.0,spill_da_mw,0.0
flow,33,8.25,spill_da_mw,0.0
flow,34,8.5,spill_da_mw,0.0
flow,35,8.75,spill_da_mw,0.0
flow,36,9.0,spill_da_mw,0.0
flow,37,9.25,spill_da_mw,0.0
flow,38,9.5,spill_da_mw,0.0
flow,39,9.75,spill_da_mw,0.0
flow,40,10.0,spill_da_mw,0.0
flow,41,10.25,spill_da_mw,0.0
flow,42,10.5,spill_da_mw,0.0
flow,43,10.75,spill_da_mw,0.0
flow,44,11.0,spill_da_mw,0.0
flow,45,11.25,spill_da_mw,0.0
flow,46,11.5,spill_da_mw,0.0
flow,47,11.75,spill_da_mw,0.0
flow,48,12.0,spill_da_mw,0.0
flow,49,12.25,spill_da_mw,0.0
flow,50,12.5,spill_da_mw,0.0
flow,51,12.75,spill_da_mw,0.0
flow,52,13.0,spill_da_mw,0.0
flow,53,13.25,spill_da_mw,0.0
flow,54,13.5,spill_da_mw,0.0
flow,55,13.75,spill_da_mw,0.0
flow,56,14.0,spill_da_mw,0.0
flow,57,14.25,spill_da_mw,0.0
flow,58,14.5,spill_da_mw,0.0
flow,59,14.75,spill_da_mw,0.0
flow,60,15.0,spill_da_mw,0.0
flow,61,15.25,spill_da_mw,0.0
flow,62,15.5,spill_da_mw,0.0
flow,63,15.75,spill_da_mw,0.0
flow,64,16.0,spill_da_mw,0.0
flow,65,16.25,spill_da_mw,0.0
flow,66,16.5,spill_da_mw,0.0
flow,67,16.75,spill_da_mw,0.0
flow,68,17.0,spill_da_mw,0.0
flow,69,17.25,spill_da_mw,0.0
flow,70,17.5,spill_da_mw,0.0
flow,71,17.75,spill_da_mw,0.0
flow,72,18.0,spill_da_mw,0.0
flow,73,18.25,spill_da_mw,0.0
flow,74,18.5,spill_da_mw,0.0
flow,75,18.75,spill_da_mw,0.0
flow,76,19.0,spill_da_mw,0.0
flow,77,19.25,spill_da_mw,0.0
flow,78,19.5,spill_da_mw,0.0
flow,79,19.75,spill_da_mw,0.0
flow,80,20.0,spill_da_mw,0.0
flow,81,20.25,spill_da_mw,0.0
flow,82,20.5,spill_da_mw,0.0
flow,83,20.75,spill_da_mw,0.0
flow,84,21.0,spill_da_mw,0.0
flow,85,21.25,spill_da_mw,0.0
flow,86,21.5,spill_da_mw,0.0
flow,87,21.75,spill_da_mw,0.0
flow,88,22.0,spill_da_mw,0.0
flow,89,22.25,spill_da_mw,0.0
flow,90,22.5,spill_da_mw,0.0
flow,91,22.75,spill_da_mw,0.0
flow,92,23.0,spill_da_mw,0.0
flow,93,23.25,spill_da_mw,0.0
flow,94,23.5,spill_da_mw,0.0
flow,95,23.75,spill_da_mw,0.0
flow,0,0.0,spill_rt_mw,0.0
flow,1,0.25,spill_rt_mw,0.0
flow,2,0.5,spill_rt_mw,0.0
flow,3,0.75,spill_rt_mw,0.0
flow,4,1.0,spill_rt_mw,0.0
flow,5,1.25,spill_rt_mw,0.0
flow,6,1.5,spill_rt_mw,0.0
flow,7,1.75,spill_rt_mw,0.0
flow,8,2.0,spill_rt_mw,0.0
flow,9,2.25,spill_rt_mw,0.0
flow,10,2.5,spill_rt_mw,0.0
flow,11,2.75,spill_rt_mw,0.0
flow,12,3.0,spill_rt_mw,0.0
flow,13,3.25,spill_rt_mw,0.0
flow,14,3.5,spill_rt_mw,0.0
flow,15,3.75,spill_rt_mw,0.0
flow,16,4.0,spill_rt_mw,0.0
flow,17,4.25,spill_rt_mw,0.0
flow,18,4.5,spill_rt_mw,0.0
flow,19,4.75,spill_rt_mw,0.0
flow,20,5.0,spill_rt_mw,0.0
flow,21,5.25,spill_rt_mw,0.0
flow,22,5.5,spill_rt_mw,0.0
flow,23,5.75,spill_rt_mw,0.0
flow,24,6.0,spill_rt_mw,0.0
flow,25,6.25,spill_rt_mw,0.0
flow,26,6.5,spill_rt_mw,0.0
flow,27,6.75,spill_rt_mw,0.0
flow,28,7.0,spill_rt_mw,0.0
flow,29,7.25,spill_rt_mw,0.0
flow,30,7.5,spill_rt_mw,0.0
flow,31,7.75,spill_rt_mw,0.0
flow,32,8.0,spill_rt_mw,0.0
flow,33,8.25,spill_rt_mw,0.0
flow,34,8.5,spill_rt_mw,0.0
flow,35,8.75,spill_rt_mw,0.0
flow,36,9.0,spill_rt_mw,0.0
flow,37,9.25,spill_rt_mw,0.0
flow,38,9.5,spill_rt_mw,0.0
flow,39,9.75,spill_rt_mw,0.0
flow,40,10.0,spill_rt_mw,0.0
flow,41,10.25,spill_rt_mw,0.0
flow,42,10.5,spill_rt_mw,0.0
flow,43,10.75,spill_rt_mw,0.0
flow,44,11.0,spill_rt_mw,0.0
flow,45,11.25,spill_rt_mw,0.0
flow,46,11.5,spill_rt_mw,0.0
flow,47,11.75,spill_rt_mw,0.0
flow,48,12.0,spill_rt_mw,2.899999999999999
flow,49,12.25,spill_rt_mw,2.899999999999999
flow,50,12.5,spill_rt_mw,2.900000000000001
flow,51,12.75,spill_rt_mw,5.855855855855856
flow,52,13.0,spill_rt_mw,0.8999999999999981
flow,53,13.25,spill_rt_mw,0.9000000000000012
flow,54,13.5,spill_rt_mw,0.8999999999999959
flow,55,13.75,spill_rt_mw,0.0
flow,56,14.0,spill_rt_mw,0.0
flow,57,14.25,spill_rt_mw,0.0
flow,58,14.5,spill_rt_mw,0.0
flow,59,14.75,spill_rt_mw,0.0
flow,60,15.0,spill_rt_mw,0.0
flow,61,15.25,spill_rt_mw,0.0
flow,62,15.5,spill_rt_mw,0.0
flow,63,15.75,spill_rt_mw,0.0
flow,64,16.0,spill_rt_mw,0.0
flow,65,16.25,spill_rt_mw,0.0
flow,66,16.5,spill_rt_mw,0.0
flow,67,16.75,spill_rt_mw,0.0
flow,68,17.0,spill_rt_mw,0.0
flow,69,17.25,spill_rt_mw,0.0
flow,70,17.5,spill_rt_mw,0.0
flow,71,17.75,spill_rt_mw,0.0
flow,72,18.0,spill_rt_mw,0.0
flow,73,18.25,spill_rt_mw,0.0
flow,74,18.5,spill_rt_mw,0.0
flow,75,18.75,spill_rt_mw,0.0
flow,76,19.0,spill_rt_mw,0.0
flow,77,19.25,spill_rt_mw,0.0
flow,78,19.5,spill_rt_mw,0.0
flow,79,19.75,spill_rt_mw,0.0
flow,80,20.0,spill_rt_mw,0.0
flow,81,20.25,spill_rt_mw,0.0
flow,82,20.5,spill_rt_mw,0.0
flow,83,20.75,spill_rt_mw,0.0
flow,84,21.0,spill_rt_mw,0.0
flow,85,21.25,spill_rt_mw,0.0
flow,86,21.5,spill_rt_mw,0.0
flow,87,21.75,spill_rt_mw,0.0
flow,88,22.0,spill_rt_mw,0.0
flow,89,22.25,spill_rt_mw,0.0
flow,90,22.5,spill_rt_mw,0.0
flow,91,22.75,spill_rt_mw,0.0
flow,92,23.0,spill_rt_mw,0.0
flow,93,23.25,spill_rt_mw,0.0
flow,94,23.5,spill_rt_mw,0.0
flow,95,23.75,spill_rt_mw,0.0
flow,0,0.0,h2_landing_rate_kg_per_h,265.53637899450115
flow,1,0.25,h2_landing_rate_kg_per_h,81.14324864864867
flow,2,0.5,h2_landing_rate_kg_per_h,140.71677297297296
flow,3,0.75,h2_landing_rate_kg_per_h,194.12751891891895
flow,4,1.0,h2_landing_rate_kg_per_h,216.724372972973
flow,5,1.25,h2_landing_rate_kg_per_h,135.58112432432432
flow,6,1.5,h2_landing_rate_kg_per_h,153.04232972972974
flow,7,1.75,h2_landing_rate_kg_per_h,175.6391837837838
flow,8,2.0,h2_landing_rate_kg_per_h,199.2631675675676
flow,9,2.25,h2_landing_rate_kg_per_h,194.12751891891895
flow,10,2.5,h2_landing_rate_kg_per_h,283.4878054054054
flow,11,2.75,h2_landing_rate_kg_per_h,342.03420000000006
flow,12,3.0,h2_landing_rate_kg_per_h,327.65438378378377
flow,13,3.25,h2_landing_rate_kg_per_h,222.88715135135132
flow,14,3.5,h2_landing_rate_kg_per_h,166.39501621621622
flow,15,3.75,h2_landing_rate_kg_per_h,144.82529189189188
flow,16,4.0,h2_landing_rate_kg_per_h,176.66631351351353
flow,17,4.25,h2_landing_rate_kg_per_h,221.86002162162163
flow,18,4.5,h2_landing_rate_kg_per_h,196.18177837837837
flow,19,4.75,h2_landing_rate_kg_per_h,205.42594594594593
flow,20,5.0,h2_landing_rate_kg_per_h,166.39501621621622
flow,21,5.25,h2_landing_rate_kg_per_h,168.4492756756757
flow,22,5.5,h2_landing_rate_kg_per_h,148.93381081081083
flow,23,5.75,h2_landing_rate_kg_per_h,154.06945945945944
flow,24,6.0,h2_landing_rate_kg_per_h,126.33695675675678
flow,25,6.25,h2_landing_rate_kg_per_h,108.87575135135135
flow,26,6.5,h2_landing_rate_kg_per_h,105.79436216216217
flow,27,6.75,h2_landing_rate_kg_per_h,90.38741621621622
flow,28,7.0,h2_landing_rate_kg_per_h,91.41454594594596
flow,29,7.25,h2_landing_rate_kg_per_h,84.22463783783785
flow,30,7.5,h2_landing_rate_kg_per_h,111.95714054054055
flow,31,7.75,h2_landing_rate_kg_per_h,98.60445405405405
flow,32,8.0,h2_landing_rate_kg_per_h,114.01140000000001
flow,33,8.25,h2_landing_rate_kg_per_h,114.01140000000001
flow,34,8.5,h2_landing_rate_kg_per_h,102.71297297297296
flow,35,8.75,h2_landing_rate_kg_per_h,92.44167567567568
flow,36,9.0,h2_landing_rate_kg_per_h,91.41454594594596
flow,37,9.25,h2_landing_rate_kg_per_h,106.82149189189191
flow,38,9.5,h2_landing_rate_kg_per_h,134.5539945945946
flow,39,9.75,h2_landing_rate_kg_per_h,207.4802054054054
flow,40,10.0,h2_landing_rate_kg_per_h,191.04612972972973
flow,41,10.25,h2_landing_rate_kg_per_h,140.71677297297296
flow,42,10.5,h2_landing_rate_kg_per_h,131.47260540540543
flow,43,10.75,h2_landing_rate_kg_per_h,114.01140000000001
flow,44,11.0,h2_landing_rate_kg_per_h,130.44547567567568
flow,45,11.25,h2_landing_rate_kg_per_h,132.49973513513515
flow,46,11.5,h2_landing_rate_kg_per_h,124.2826972972973
flow,47,11.75,h2_landing_rate_kg_per_h,125.30982702702701
flow,48,12.0,h2_landing_rate_kg_per_h,133.52686486486485
flow,49,12.25,h2_landing_rate_kg_per_h,85.25176756756757
flow,50,12.5,h2_landing_rate_kg_per_h,96.55019459459461
flow,51,12.75,h2_landing_rate_kg_per_h,69.84482162162163
flow,52,13.0,h2_landing_rate_kg_per_h,66.76343243243242
flow,53,13.25,h2_landing_rate_kg_per_h,76.00760000000001
flow,54,13.5,h2_landing_rate_kg_per_h,78.06185945945946
flow,55,13.75,h2_landing_rate_kg_per_h,56.492135135135136
flow,56,14.0,h2_landing_rate_kg_per_h,40.05805945945946
flow,57,14.25,h2_landing_rate_kg_per_h,21.56972432432433
flow,58,14.5,h2_landing_rate_kg_per_h,17.46120540540541
flow,59,14.75,h2_landing_rate_kg_per_h,10.271297297297297
flow,60,15.0,h2_landing_rate_kg_per_h,22.596854054054056
flow,61,15.25,h2_landing_rate_kg_per_h,15.406945945945946
flow,62,15.5,h2_landing_rate_kg_per_h,30.813891891891892
flow,63,15.75,h2_landing_rate_kg_per_h,43.13944864864866
flow,64,16.0,h2_landing_rate_kg_per_h,29.786762162162162
flow,65,16.25,h2_landing_rate_kg_per_h,41.08518918918919
flow,66,16.5,h2_landing_rate_kg_per_h,38.003800000000005
flow,67,16.75,h2_landing_rate_kg_per_h,42.11231891891892
flow,68,17.0,h2_landing_rate_kg_per_h,32.86815135135136
flow,69,17.25,h2_landing_rate_kg_per_h,38.003800000000005
flow,70,17.5,h2_landing_rate_kg_per_h,36.976670270270276
flow,71,17.75,h2_landing_rate_kg_per_h,26.705372972972977
flow,72,18.0,h2_landing_rate_kg_per_h,18.488335135135138
flow,73,18.25,h2_landing_rate_kg_per_h,28.759632432432436
flow,74,18.5,h2_landing_rate_kg_per_h,45.19370810810811
flow,75,18.75,h2_landing_rate_kg_per_h,33.89528108108108
flow,76,19.0,h2_landing_rate_kg_per_h,52.38361621621622
flow,77,19.25,h2_landing_rate_kg_per_h,51.35648648648648
flow,78,19.5,h2_landing_rate_kg_per_h,48.27509729729731
flow,79,19.75,h2_landing_rate_kg_per_h,70.87195135135136
flow,80,20.0,h2_landing_rate_kg_per_h,57.51926486486487
flow,81,20.25,h2_landing_rate_kg_per_h,57.51926486486487
flow,82,20.5,h2_landing_rate_kg_per_h,100.65871351351352
flow,83,20.75,h2_landing_rate_kg_per_h,157.1508486486487
flow,84,21.0,h2_landing_rate_kg_per_h,168.4492756756757
flow,85,21.25,h2_landing_rate_kg_per_h,145.8524216216216
flow,86,21.5,h2_landing_rate_kg_per_h,85.25176756756757
flow,87,21.75,h2_landing_rate_kg_per_h,89.36028648648649
flow,88,22.0,h2_landing_rate_kg_per_h,112.98427027027027
flow,89,22.25,h2_landing_rate_kg_per_h,108.87575135135135
flow,90,22.5,h2_landing_rate_kg_per_h,94.49593513513514
flow,91,22.75,h2_landing_rate_kg_per_h,119.14704864864865
flow,92,23.0,h2_landing_rate_kg_per_h,110.93001081081081
flow,93,23.25,h2_landing_rate_kg_per_h,55.46500540540541
flow,94,23.5,h2_landing_rate_kg_per_h,26.705372972972977
flow,95,23.75,h2_landing_rate_kg_per_h,23.623983783783785
flow,0,0.0,h2_consumption_rate_kg_per_h,133.33757683756306
flow,1,0.25,h2_consumption_rate_kg_per_h,133.33757683756306
flow,2,0.5,h2_consumption_rate_kg_per_h,133.33757683756306
flow,3,0.75,h2_consumption_rate_kg_per_h,133.33757683756306
flow,4,1.0,h2_consumption_rate_kg_per_h,133.33757683756306
flow,5,1.25,h2_consumption_rate_kg_per_h,133.33757683756306
flow,6,1.5,h2_consumption_rate_kg_per_h,133.33757683756306
flow,7,1.75,h2_consumption_rate_kg_per_h,133.33757683756306
flow,8,2.0,h2_consumption_rate_kg_per_h,133.33757683756306
flow,9,2.25,h2_consumption_rate_kg_per_h,133.33757683756306
flow,10,2.5,h2_consumption_rate_kg_per_h,133.33757683756306
flow,11,2.75,h2_consumption_rate_kg_per_h,133.33757683756306
flow,12,3.0,h2_consumption_rate_kg_per_h,133.33757683756306
flow,13,3.25,h2_consumption_rate_kg_per_h,133.33757683756306
flow,14,3.5,h2_consumption_rate_kg_per_h,133.33757683756306
flow,15,3.75,h2_consumption_rate_kg_per_h,133.33757683756306
flow,16,4.0,h2_consumption_rate_kg_per_h,133.33757683756306
flow,17,4.25,h2_consumption_rate_kg_per_h,133.33757683756306
flow,18,4.5,h2_consumption_rate_kg_per_h,1020.408163265306
flow,19,4.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,20,5.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,21,5.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,22,5.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,23,5.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,24,6.0,h2_consumption_rate_kg_per_h,81.63265306122376
flow,25,6.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,26,6.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,27,6.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,28,7.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,29,7.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,30,7.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,31,7.75,h2_consumption_rate_kg_per_h,81.63265306122456
flow,32,8.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,33,8.25,h2_consumption_rate_kg_per_h,81.63265306122476
flow,34,8.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,35,8.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,36,9.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,37,9.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,38,9.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,39,9.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,40,10.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,41,10.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,42,10.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,43,10.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,44,11.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,45,11.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,46,11.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,47,11.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,48,12.0,h2_consumption_rate_kg_per_h,571.4285714285714
flow,49,12.25,h2_consumption_rate_kg_per_h,571.4285714285714
flow,50,12.5,h2_consumption_rate_kg_per_h,571.4285714285714
flow,51,12.75,h2_consumption_rate_kg_per_h,571.4285714285714
flow,52,13.0,h2_consumption_rate_kg_per_h,571.4285714285714
flow,53,13.25,h2_consumption_rate_kg_per_h,571.4285714285714
flow,54,13.5,h2_consumption_rate_kg_per_h,571.4285714285714
flow,55,13.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,56,14.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,57,14.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,58,14.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,59,14.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,60,15.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,61,15.25,h2_consumption_rate_kg_per_h,81.6326530612222
flow,62,15.5,h2_consumption_rate_kg_per_h,571.4285714285714
flow,63,15.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,64,16.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,65,16.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,66,16.5,h2_consumption_rate_kg_per_h,81.63265306122447
